timestamp_ms,price_usd
1776315640632,2354.667346
1776319246535,2356.904220
1776322859211,2355.288562
1776326433723,2341.322831
1776330037961,2339.735751
1776333648635,2338.918837
1776337207102,2332.752374
1776340843884,2335.536480
1776344457656,2340.351729
1776348018697,2306.365154
1776351611468,2308.815671
1776355251731,2340.056896
1776358851218,2317.287630
1776362423622,2323.262564
1776366042670,2342.580814
1776369653211,2360.607411
1776373239189,2350.212417
1776376827548,2341.130163
1776380458300,2342.797274
1776384030137,2348.704708
1776387611883,2345.234338
1776391224441,2337.672896
1776394880155,2331.202692
1776398437726,2327.037582
1776402045438,2329.574166
1776405645827,2319.420574
1776409252166,2330.975415
1776412873303,2333.693620
1776416461292,2355.055291
1776420035548,2359.293959
1776423604077,2344.555455
1776427276186,2355.081945
1776430859734,2372.163514
1776434454099,2437.635759
1776438059421,2448.945072
1776441676367,2443.944878
1776445238050,2451.211712
1776448816597,2440.288543
1776452453964,2420.558416
1776456053541,2431.008459
1776459658147,2427.280804
1776463263121,2430.804491
1776466840466,2434.481866
1776470409558,2421.006954
1776474021631,2420.334836
1776477611397,2420.503441
1776481213501,2420.227402
1776484841723,2404.391191
1776488438704,2409.276546
1776492052667,2409.309409
1776495665464,2410.435194
1776499241542,2405.028867
1776502840571,2381.129008
1776506444141,2376.627234
1776510021021,2359.444670
1776513651736,2353.497655
1776517264018,2358.326031
1776520839695,2356.322150
1776524435959,2365.182340
1776528014406,2363.853117
1776531643590,2360.770793
1776535253384,2363.103035
1776538875308,2347.858306
1776542449171,2349.840649
1776546070857,2353.540958
1776549619480,2354.686026
1776553243126,2357.517955
1776556810670,2350.936004
1776560455916,2349.009689
1776564010566,2348.571227
1776567672429,2340.369509
1776571206685,2340.402320
1776574850243,2333.682592
1776578470043,2333.359272
1776582044572,2327.104981
1776585632374,2318.011566
1776589212827,2319.043254
1776592835292,2310.421599
1776596456060,2319.255669
1776600037746,2330.003601
1776603609773,2333.258667
1776607221256,2338.857411
1776610808002,2339.329071
1776614417848,2330.287256
1776618053349,2312.737556
1776621635724,2298.301033
1776625255107,2296.008605
1776628854105,2300.276015
1776632447741,2282.523628
1776636032805,2278.249409
1776639633627,2273.673171
1776643249480,2264.814399
1776646802846,2282.586224
1776650444156,2287.163178
1776654045399,2278.914896
1776657630484,2287.475990
1776661251242,2283.809414
1776664847816,2270.668783
1776668443744,2286.027842
1776672011105,2296.305069
1776675637702,2294.101746
1776679247288,2309.506014
1776682848070,2304.649447
1776686430880,2308.497402
1776690039060,2318.628734
1776693608167,2313.713906
1776697260669,2289.020123
1776700806919,2311.694040
1776704432593,2300.248407
1776708023939,2318.735624
1776711677886,2335.229782
1776715237341,2333.081847
1776718856569,2338.894745
1776722439531,2322.157337
1776726011283,2320.164288
1776729630930,2315.024147
1776733239894,2321.970245
1776736859420,2314.815648
1776740448906,2309.740916
1776744052569,2312.471178
1776747637106,2315.109185
1776751271815,2315.113876
1776754870986,2318.933407
1776758439037,2319.885959
1776762009823,2324.334687
1776765642067,2325.373336
1776769230223,2333.607632
1776772854016,2321.378459
1776776463544,2307.938801
1776780021385,2313.115719
1776783632423,2303.194930
